college_name,possible_intake,source
"St.Joseph's College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"ST.Joseph's College of Nursing,",,2019-course-collegedata.txt
"ST.Joseph's College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"St.Thomas College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Theophilus College of Nursing,",,2019-course-collegedata.txt
"953 MN085 TMM College of Nursing, Tiruvalla M.Sc. OBG Nursing 5 0",0,2019-course-collegedata.txt
"954 MN085 TMM College of Nursing, Tiruvalla M.Sc. Paediatric Nursing 0 0",0,2019-course-collegedata.txt
"MN085 TMM College of Nursing, Tiruvalla Nursing",085,2019-course-collegedata.txt
"956 MN085 TMM College of Nursing, Tiruvalla B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"MN085 TMM College of Nursing, Tiruvalla Health Nursing",085,2019-course-collegedata.txt
"Travancore College of Nursing,",,2019-course-collegedata.txt
"MN087 Upasana College of Nursing, Kollam Health Nursing",087,2019-course-collegedata.txt
"MN087 Upasana College of Nursing, Kollam Nursing",087,2019-course-collegedata.txt
"962 MN087 Upasana College of Nursing, Kollam Post Basic B Sc Nursing 10 0",0,2019-course-collegedata.txt
"963 MN087 Upasana College of Nursing, Kollam M.Sc. Paediatric Nursing 3 0",0,2019-course-collegedata.txt
"964 MN087 Upasana College of Nursing, Kollam B. Sc Nursing 75 0",0,2019-course-collegedata.txt
"965 MN087 Upasana College of Nursing, Kollam M.Sc. OBG Nursing 3 0",0,2019-course-collegedata.txt
"MN088 College of Nursing, Kollam Health Nursing",088,2019-course-collegedata.txt
"MN088 College of Nursing, Kollam Nursing",088,2019-course-collegedata.txt
"MN088 College of Nursing, Kollam M.Sc. OBG Nursing",088,2019-course-collegedata.txt
"MN088 College of Nursing, Kollam B. Sc Nursing",088,2019-course-collegedata.txt
"MN088 College of Nursing, Kollam Post Basic B Sc Nursing",088,2019-course-collegedata.txt
"MN088 College of Nursing, Kollam M.Sc. Paediatric Nursing",088,2019-course-collegedata.txt
"Vijaya College of Nursing,",,2019-course-collegedata.txt
"Vijaya College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Vijaya College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Vijaya College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"West Fort College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"West Fort College of Nursing,",,2019-course-collegedata.txt
"West Fort College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"West Fort College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Government College of Nursing,",,2019-course-collegedata.txt
"Welcare College of Nursing,",,2019-course-collegedata.txt
"Snehodaya College of Nursing,",,2019-course-collegedata.txt
"Santhi College of Nursing,",,2019-course-collegedata.txt
"993 MN095 Carmel College of Nursing, Aluva B. Sc Nursing 40 0",0,2019-course-collegedata.txt
Seventh Day Adventist College of,,2019-course-collegedata.txt
"P R S College of Nursing,",,2019-course-collegedata.txt
"Sree Sudheendra College of Nursing,",,2019-course-collegedata.txt
"College of Nursing, Nirmala Medical",,2019-course-collegedata.txt
"MN100 Vinayaka College of Nursing, Wynad B. Sc Nursing",100,2019-course-collegedata.txt
"1001 MN101 Elite College of Nursing, Thrissur B. Sc Nursing 40 0",0,2019-course-collegedata.txt
"College of Nursing,Guru Education",,2019-course-collegedata.txt
"S P Fort College of Nursing,",,2019-course-collegedata.txt
"1004 MN104 SI-MET College of Nursing, Kannur Post Basic B Sc Nursing 40 0",0,2019-course-collegedata.txt
"Sree Anjaneya College of Nursing,",,2019-course-collegedata.txt
"Mount Zion Nursing College,",,2019-course-collegedata.txt
Velankanni Matha College of,,2019-course-collegedata.txt
"Assisi College of Nursing, Erumely,",,2019-course-collegedata.txt
"Nehru College of Nursing,",,2019-course-collegedata.txt
N.S Memorial College of,,2019-course-collegedata.txt
"1013 MN114 Najath College of Nursing,Aluva B. Sc Nursing 40 0",0,2019-course-collegedata.txt
"1014 MN115 S.H College of Nursing,Cherthala B. Sc Nursing 40 0",0,2019-course-collegedata.txt
Little Lourdes College of,,2019-course-collegedata.txt
Holy Cross College of,,2019-course-collegedata.txt
"MN118 College,Meppadi,Wayanad B. Sc Nursing",118,2019-course-collegedata.txt
"Thiruhrudaya College of Nursing,S.H",,2019-course-collegedata.txt
1020 Parabrahma College of Nursing 40 1,1,2019-course-collegedata.txt
Institute of Nursing,,2019-course-collegedata.txt
"Institute of Nursing Education,",,2019-course-collegedata.txt
Institute of Nursing Sciences and,,2019-course-collegedata.txt
College of Pharmaceutical,,2019-course-collegedata.txt
College of Pharmaceutical Pharmacognosy and,,2019-course-collegedata.txt
College of Pharmaceutical M Pharm -,,2019-course-collegedata.txt
College of Pharmaceutical M.Pharm -,,2019-course-collegedata.txt
"Al-Shifa College of Pharmacy, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"Al-Shifa College of Pharmacy, Pharmaceutical",,2019-course-collegedata.txt
"Al-Shifa College of Pharmacy, Pharm.D (Post",,2019-course-collegedata.txt
"Al-Shifa College of Pharmacy,",,2019-course-collegedata.txt
"Al-Shifa College of Pharmacy, M.Pharm -",,2019-course-collegedata.txt
"Al-Shifa College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
Chemists College of Pharmaceutical,,2019-course-collegedata.txt
"MP004 College of Pharmacy, Kannur Chemistry",004,2019-course-collegedata.txt
"1045 MP004 College of Pharmacy, Kannur BPharm (Lateral Entry) 6 0",0,2019-course-collegedata.txt
"1046 MP004 College of Pharmacy, Kannur B Pharm 60 0",0,2019-course-collegedata.txt
"MP004 College of Pharmacy, Kannur Pharmacology",004,2019-course-collegedata.txt
Crescent College of Pharmaceutical,,2019-course-collegedata.txt
Crescent College of Pharmaceutical M Pharm -,,2019-course-collegedata.txt
Crescent College of Pharmaceutical Pharmacognosy and,,2019-course-collegedata.txt
Devaki Amma Memorial College of,,2019-course-collegedata.txt
Devaki Amma Memorial College of Pharmaceutical,,2019-course-collegedata.txt
Devaki Amma Memorial College of M.Pharm -,,2019-course-collegedata.txt
Devaki Amma Memorial College of M Pharm -,,2019-course-collegedata.txt
Ezhuthachan College of,,2019-course-collegedata.txt
Ezhuthachan College of M.Pharm,,2019-course-collegedata.txt
Ezhuthachan College of M.Pharm -,,2019-course-collegedata.txt
"Govt. Medical College, M.Pharm -",,2019-course-collegedata.txt
"Govt. Medical College, M Pharm -",,2019-course-collegedata.txt
"Govt. Medical College, Pharmaceutical",,2019-course-collegedata.txt
"Govt. Medical College, Pharmacognosy and",,2019-course-collegedata.txt
"Govt. Medical College, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"1075 MP009 Govt. Medical College, Kottayam BPharm (Lateral Entry) 6 16",16,2019-course-collegedata.txt
"1076 MP009 Govt. Medical College, Kottayam B Pharm 60 0",0,2019-course-collegedata.txt
"MP010 Govt. Medical College, Kozhikkode Pharmaceutics",010,2019-course-collegedata.txt
"1078 MP010 Govt. Medical College, Kozhikkode BPharm (Lateral Entry) 2 4",4,2019-course-collegedata.txt
"1079 MP010 Govt. Medical College, Kozhikkode B Pharm 20 2",2,2019-course-collegedata.txt
"MP010 Govt. Medical College, Kozhikkode Practice",010,2019-course-collegedata.txt
"Grace College of Pharmacy,",,2019-course-collegedata.txt
"Grace College of Pharmacy, M.Pharm -",,2019-course-collegedata.txt
"Grace College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"Grace College of Pharmacy, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"Grace College of Pharmacy, Pharmaceutical",,2019-course-collegedata.txt
"Jamia Salafia Pharmacy College,",,2019-course-collegedata.txt
"Jamia Salafia Pharmacy College, Pharmacognosy and",,2019-course-collegedata.txt
"JDT Islam College of Pharmacy,",,2019-course-collegedata.txt
"JDT Islam College of Pharmacy, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"Karuna College of Pharmacy,",,2019-course-collegedata.txt
"Malik Deenar College of Pharmacy, Pharmacognosy and",,2019-course-collegedata.txt
"Malik Deenar College of Pharmacy,",,2019-course-collegedata.txt
"Mar Dioscorus College of Pharmacy,",,2019-course-collegedata.txt
"Mar Dioscorus College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"National College of Pharmacy, Pharm.D (Post",,2019-course-collegedata.txt
"National College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"National College of Pharmacy, M.Pharm -",,2019-course-collegedata.txt
"National College of Pharmacy, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"National College of Pharmacy,",,2019-course-collegedata.txt
"National College of Pharmacy, Pharmaceutical",,2019-course-collegedata.txt
"Nazareth College of Pharmacy,",,2019-course-collegedata.txt
"Nazareth College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"Nehru College of Pharmacy,",,2019-course-collegedata.txt
"Nehru College of Pharmacy, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"Nehru College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"Nehru College of Pharmacy, Pharmacognosy and",,2019-course-collegedata.txt
"Nirmala College of Pharmacy,",,2019-course-collegedata.txt
"Nirmala College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"Pushpagiri College of Pharmacy,",,2019-course-collegedata.txt
"Pushpagiri College of Pharmacy, M.Pharm - Pharmacy",,2019-course-collegedata.txt
"Pushpagiri College of Pharmacy, Pharmaceutical",,2019-course-collegedata.txt
"Pushpagiri College of Pharmacy, M.Pharm -",,2019-course-collegedata.txt
"Pushpagiri College of Pharmacy, Pharm.D (Post",,2019-course-collegedata.txt
"Rajiv Gandhi Institute of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"Rajiv Gandhi Institute of Pharmacy, M.Pharm -",,2019-course-collegedata.txt
"Rajiv Gandhi Institute of Pharmacy,",,2019-course-collegedata.txt
Sree Krishna College of Pharmacy &,,2019-course-collegedata.txt
Sree Krishna College of Pharmacy & M.Pharm -,,2019-course-collegedata.txt
"St. Joseph College of Pharmacy, Pharmaceutical",,2019-course-collegedata.txt
"St. Joseph College of Pharmacy,",,2019-course-collegedata.txt
"St. Joseph College of Pharmacy, M Pharm -",,2019-course-collegedata.txt
"St. Joseph College of Pharmacy, M.Pharm -",,2019-course-collegedata.txt
St. James College of Pharmaceutical,,2019-course-collegedata.txt
St. James College of Pharmaceutical Pharm.D (Post,,2019-course-collegedata.txt
St. James College of Pharmaceutical M Pharm -,,2019-course-collegedata.txt
St. James College of Pharmaceutical Pharmaceutical,,2019-course-collegedata.txt
St. James College of Pharmaceutical M.Pharm -,,2019-course-collegedata.txt
St. James College of Pharmaceutical M.Pharm - Pharmacy,,2019-course-collegedata.txt
The Dale View College of Pharmacy,,2019-course-collegedata.txt
The Dale View College of Pharmacy M.Pharm -,,2019-course-collegedata.txt
"K.V.M. College of Pharmacy,",,2019-course-collegedata.txt
"K.T.N. College of Pharmacy,",,2019-course-collegedata.txt
"MP029 Govt.TD Medical College, Alappuzha B Pharm",029,2019-course-collegedata.txt
"MP029 Govt.TD Medical College, Alappuzha BPharm (Lateral Entry)",029,2019-course-collegedata.txt
"Moulana College of Pharmacy,",,2019-course-collegedata.txt
"Prime College of Pharmacy,Prime",,2019-course-collegedata.txt
Sanjo College of Pharmaceutical,,2019-course-collegedata.txt
Mount Zion College of,,2019-course-collegedata.txt
Dr.Joseph Marthoma Institute of,,2019-course-collegedata.txt
KMCT College of Pharmaceutical,,2019-course-collegedata.txt
1184 ELIMS College of Pharmacy 60 0,0,2019-course-collegedata.txt
1185 ELIMS College of Pharmacy 6 0,0,2019-course-collegedata.txt
1186 St.Johns College of Pharmaceutical 60 0,0,2019-course-collegedata.txt
1187 St.Johns College of Pharmaceutical 6 0,0,2019-course-collegedata.txt
1188 Mookambika college of 6 0,0,2019-course-collegedata.txt
1189 Mookambika college of 60 0,0,2019-course-collegedata.txt
1190 Nirmala College of Health Sciences 60 0,0,2019-course-collegedata.txt
